"ID_KEL","Nama_provinsi","nama_kota","nama_kecamatan","nama_kelurahan","POSITIF","Meninggal","Month","Year","Month_Year"
"3173021003","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG",310,8,"Oct","2020","Oct_2020"
"3172031005","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU SELATAN",304,7,"Oct","2020","Oct_2020"
"3172031002","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU UTARA",470,14,"Oct","2020","Oct_2020"
"3175061006","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG",141,3,"Oct","2020","Oct_2020"
"3174101005","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI",282,6,"Oct","2020","Oct_2020"
"3175011006","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN",293,8,"Oct","2020","Oct_2020"
"3175011002","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA",227,12,"Oct","2020","Oct_2020"
"3171031008","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG",303,9,"Oct","2020","Oct_2020"
"3172021007","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS",348,8,"Oct","2020","Oct_2020"
"3173021007","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA",291,8,"Oct","2020","Oct_2020"
"3172051003","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL",385,4,"Nov","2020","Nov_2020"
"3173041007","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE",227,4,"Nov","2020","Nov_2020"
"3175041005","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG",240,3,"Nov","2020","Nov_2020"
"3175031003","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER",211,3,"Nov","2020","Nov_2020"
"3175101006","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS",253,3,"Nov","2020","Nov_2020"
"3174031002","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA",263,2,"Nov","2020","Nov_2020"
"3175051002","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU",268,2,"Nov","2020","Nov_2020"
"3175041004","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR",404,6,"Nov","2020","Nov_2020"
"3171071002","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR",375,10,"Nov","2020","Nov_2020"
"3175031002","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA",420,11,"Nov","2020","Nov_2020"
"3174101002","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO",530,11,"Nov","2020","Nov_2020"
"3174011005","DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI",297,8,"Nov","2020","Nov_2020"
"3171041006","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR",237,6,"Nov","2020","Nov_2020"
"3175061007","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT",450,7,"Nov","2020","Nov_2020"
"3175061004","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR",392,9,"Nov","2020","Nov_2020"
"3175041007","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG",438,7,"Nov","2020","Nov_2020"
"3175101008","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER",179,3,"Nov","2020","Nov_2020"
"3171031006","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU",538,18,"Nov","2020","Nov_2020"
"3171051002","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT",781,16,"Nov","2020","Nov_2020"
"3171051001","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR",436,6,"Nov","2020","Nov_2020"
"3173011001","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT",664,14,"Nov","2020","Nov_2020"
"3173011006","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR",918,18,"Nov","2020","Nov_2020"
"3175091002","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR",506,10,"Nov","2020","Nov_2020"
"3171011002","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","CIDENG",251,8,"Nov","2020","Nov_2020"
"3174091003","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIGANJUR",304,4,"Nov","2020","Nov_2020"
"3175051003","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG",422,11,"Nov","2020","Nov_2020"
"3171061003","DKI JAKARTA","JAKARTA PUSAT","MENTENG","CIKINI",100,2,"Nov","2020","Nov_2020"
"3174081006","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","CIKOKO",123,3,"Nov","2020","Nov_2020"
"3174061001","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT",675,11,"Nov","2020","Nov_2020"
"3174041003","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR",353,8,"Nov","2020","Nov_2020"
"3175101002","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP",247,3,"Nov","2020","Nov_2020"
"3175041006","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN",441,8,"Nov","2020","Nov_2020"
"3172041001","DKI JAKARTA","JAKARTA UTARA","CILINCING","CILINCING",496,13,"Nov","2020","Nov_2020"
"3175101001","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG",296,5,"Nov","2020","Nov_2020"
"3174091006","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK",381,3,"Nov","2020","Nov_2020"
"3174061005","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN",247,8,"Nov","2020","Nov_2020"
"3174071010","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA",263,4,"Nov","2020","Nov_2020"
"3175021003","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG",505,16,"Nov","2020","Nov_2020"
"3175031007","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN",366,3,"Nov","2020","Nov_2020"
"3175031008","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA",499,7,"Nov","2020","Nov_2020"
"3175031005","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK",307,9,"Nov","2020","Nov_2020"
"3175081005","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU",367,8,"Nov","2020","Nov_2020"
"3175031006","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA",600,7,"Nov","2020","Nov_2020"
"3174051003","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR",358,5,"Nov","2020","Nov_2020"
"3175091001","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS",671,17,"Nov","2020","Nov_2020"
"3175041003","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH",256,5,"Nov","2020","Nov_2020"
"3175071001","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT",745,16,"Nov","2020","Nov_2020"
"3174081004","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","DUREN TIGA",280,2,"Nov","2020","Nov_2020"
"3173051005","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA",586,15,"Nov","2020","Nov_2020"
"3173011002","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI",637,8,"Nov","2020","Nov_2020"
"3171011006","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","DURI PULO",246,10,"Nov","2020","Nov_2020"
"3173041011","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN",99,3,"Nov","2020","Nov_2020"
"3173041003","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA",168,5,"Nov","2020","Nov_2020"
"3171081003","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR",242,10,"Nov","2020","Nov_2020"
"3171011001","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","GAMBIR",242,1,"Nov","2020","Nov_2020"
"3174061004","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN",230,6,"Nov","2020","Nov_2020"
"3174071009","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA",336,7,"Nov","2020","Nov_2020"
"3175051001","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG",383,5,"Nov","2020","Nov_2020"
"3171071001","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA",126,2,"Nov","2020","Nov_2020"
"3173031007","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK",56,3,"Nov","2020","Nov_2020"
"3171061004","DKI JAKARTA","JAKARTA PUSAT","MENTENG","GONDANGDIA",83,3,"Nov","2020","Nov_2020"
"3173021001","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL",344,2,"Nov","2020","Nov_2020"
"3174051005","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN",426,8,"Nov","2020","Nov_2020"
"3174051004","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA",496,15,"Nov","2020","Nov_2020"
"3174021007","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR",67,1,"Nov","2020","Nov_2020"
"3174071002","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG",188,4,"Nov","2020","Nov_2020"
"3171031005","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN",246,7,"Nov","2020","Nov_2020"
"3171021004","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","GUNUNG SAHARI UTARA",224,11,"Nov","2020","Nov_2020"
"3175081004","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH",627,7,"Nov","2020","Nov_2020"
"3171031003","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA",318,9,"Nov","2020","Nov_2020"
"3174091001","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA",602,9,"Nov","2020","Nov_2020"
"3175021007","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI",360,8,"Nov","2020","Nov_2020"
"3174041002","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG",369,6,"Nov","2020","Nov_2020"
"3173071004","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO",397,11,"Nov","2020","Nov_2020"
"3175061001","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA",791,12,"Nov","2020","Nov_2020"
"3175021004","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM",191,8,"Nov","2020","Nov_2020"
"3173021004","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR",400,9,"Nov","2020","Nov_2020"
"3173021006","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU",306,8,"Nov","2020","Nov_2020"
"3173041006","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI",307,8,"Nov","2020","Nov_2020"
"3173041008","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA",189,4,"Nov","2020","Nov_2020"
"3173081005","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO",351,5,"Nov","2020","Nov_2020"
"3171081001","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU",702,19,"Nov","2020","Nov_2020"
"3173041002","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR",243,8,"Nov","2020","Nov_2020"
"3172041004","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU",381,9,"Nov","2020","Nov_2020"
"3174081002","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","KALIBATA",479,9,"Nov","2020","Nov_2020"
"3173061001","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES",786,16,"Nov","2020","Nov_2020"
"3175051004","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI",416,8,"Nov","2020","Nov_2020"
"3173061004","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL",190,10,"Nov","2020","Nov_2020"
"3172011002","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA",123,2,"Nov","2020","Nov_2020"
"3171071007","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI",108,5,"Nov","2020","Nov_2020"
"3175031001","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU",331,6,"Nov","2020","Nov_2020"
"3171081002","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA",335,14,"Nov","2020","Nov_2020"
"3175041002","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH",420,15,"Nov","2020","Nov_2020"
"3173011005","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK",1007,27,"Nov","2020","Nov_2020"
"3172011003","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA",248,7,"Nov","2020","Nov_2020"
"3171021002","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR",293,7,"Nov","2020","Nov_2020"
"3174021004","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET",150,1,"Nov","2020","Nov_2020"
"3174021003","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN",333,7,"Nov","2020","Nov_2020"
"3174021002","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI",42,2,"Nov","2020","Nov_2020"
"3171071003","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN",259,9,"Nov","2020","Nov_2020"
"3171021003","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARTINI",298,5,"Nov","2020","Nov_2020"
"3175011003","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS",296,7,"Nov","2020","Nov_2020"
"3175021006","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH",469,12,"Nov","2020","Nov_2020"
"3173031006","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN",221,2,"Nov","2020","Nov_2020"
"3174041007","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN",382,4,"Nov","2020","Nov_2020"
"3174051006","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN",413,8,"Nov","2020","Nov_2020"
"3174051001","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA",355,6,"Nov","2020","Nov_2020"
"3174011004","DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU",303,8,"Nov","2020","Nov_2020"
"3172021005","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG",557,4,"Nov","2020","Nov_2020"
"3173051001","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK",841,22,"Nov","2020","Nov_2020"
"3171071006","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG",344,13,"Nov","2020","Nov_2020"
"3171011005","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","KEBON KELAPA",155,1,"Nov","2020","Nov_2020"
"3171031002","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG",345,7,"Nov","2020","Nov_2020"
"3175011005","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS",204,3,"Nov","2020","Nov_2020"
"3171071005","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI",543,9,"Nov","2020","Nov_2020"
"3175081003","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA",495,11,"Nov","2020","Nov_2020"
"3171061005","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH",173,2,"Nov","2020","Nov_2020"
"3173011004","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE",453,8,"Nov","2020","Nov_2020"
"3173051007","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN",325,9,"Nov","2020","Nov_2020"
"3173051006","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA",443,9,"Nov","2020","Nov_2020"
"3173051004","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA",263,3,"Nov","2020","Nov_2020"
"3175091003","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN",349,5,"Nov","2020","Nov_2020"
"3172061003","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT",568,8,"Nov","2020","Nov_2020"
"3172061001","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR",484,10,"Nov","2020","Nov_2020"
"3173071005","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN",456,11,"Nov","2020","Nov_2020"
"3171031001","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN",428,10,"Nov","2020","Nov_2020"
"3173081006","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN",288,7,"Nov","2020","Nov_2020"
"3173081001","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA",478,10,"Nov","2020","Nov_2020"
"3171041002","DKI JAKARTA","JAKARTA PUSAT","SENEN","KENARI",221,3,"Nov","2020","Nov_2020"
"3173041005","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG",179,8,"Nov","2020","Nov_2020"
"3175071003","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER",684,21,"Nov","2020","Nov_2020"
"3172031001","DKI JAKARTA","JAKARTA UTARA","KOJA","KOJA",437,9,"Nov","2020","Nov_2020"
"3173071006","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN",334,6,"Nov","2020","Nov_2020"
"3173071003","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA",309,9,"Nov","2020","Nov_2020"
"3171041004","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT",371,11,"Nov","2020","Nov_2020"
"3175041001","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI",539,16,"Nov","2020","Nov_2020"
"3174071003","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA",193,3,"Nov","2020","Nov_2020"
"3173031002","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT",246,4,"Nov","2020","Nov_2020"
"3174031005","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT",201,2,"Nov","2020","Nov_2020"
"3174021008","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR",201,3,"Nov","2020","Nov_2020"
"3171041005","DKI JAKARTA","JAKARTA PUSAT","SENEN","KWITANG",166,6,"Nov","2020","Nov_2020"
"3172031003","DKI JAKARTA","JAKARTA UTARA","KOJA","LAGOA",785,17,"Nov","2020","Nov_2020"
"3174061002","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS",576,12,"Nov","2020","Nov_2020"
"3174091004","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG",414,4,"Nov","2020","Nov_2020"
"LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA",10161,146,"Nov","2020","Nov_2020"
"3175101007","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA",564,3,"Nov","2020","Nov_2020"
"3175081001","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR",458,8,"Nov","2020","Nov_2020"
"3175071006","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA",348,4,"Nov","2020","Nov_2020"
"3175071005","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI",308,4,"Nov","2020","Nov_2020"
"3174031001","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN",417,11,"Nov","2020","Nov_2020"
"3173031005","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR",102,4,"Nov","2020","Nov_2020"
"3171021005","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN",308,8,"Nov","2020","Nov_2020"
"3174011007","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI",332,2,"Nov","2020","Nov_2020"
"3174011006","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN",234,10,"Nov","2020","Nov_2020"
"3173031003","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR",247,3,"Nov","2020","Nov_2020"
"3172041003","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA",176,1,"Nov","2020","Nov_2020"
"3174071001","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI",28,1,"Nov","2020","Nov_2020"
"3171061001","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG",362,11,"Nov","2020","Nov_2020"
"3174021005","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS",397,9,"Nov","2020","Nov_2020"
"3174011003","DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM",384,10,"Nov","2020","Nov_2020"
"3173081003","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN",355,4,"Nov","2020","Nov_2020"
"3173081002","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA",450,4,"Nov","2020","Nov_2020"
"3175101004","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL",202,1,"Nov","2020","Nov_2020"
"3172051002","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT",935,25,"Nov","2020","Nov_2020"
"3172051001","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR",387,6,"Nov","2020","Nov_2020"
"3175011004","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM",282,7,"Nov","2020","Nov_2020"
"3173071001","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH",815,28,"Nov","2020","Nov_2020"
"3174081001","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PANCORAN",339,6,"Nov","2020","Nov_2020"
"3172021003","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO",360,3,"Nov","2020","Nov_2020"
"3171021001","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU",218,4,"Nov","2020","Nov_2020"
"3174021006","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS",351,12,"Nov","2020","Nov_2020"
"3174041001","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU",365,8,"Nov","2020","Nov_2020"
"3171041003","DKI JAKARTA","JAKARTA PUSAT","SENEN","PASEBAN",456,10,"Nov","2020","Nov_2020"
"3173061005","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN",453,10,"Nov","2020","Nov_2020"
"3171061002","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN",439,7,"Nov","2020","Nov_2020"
"3172061002","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA",641,13,"Nov","2020","Nov_2020"
"3172011004","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PEJAGALAN",491,7,"Nov","2020","Nov_2020"
"3174041006","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT",445,7,"Nov","2020","Nov_2020"
"3174041005","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR",429,14,"Nov","2020","Nov_2020"
"3175051005","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON",338,6,"Nov","2020","Nov_2020"
"3173041009","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN",183,5,"Nov","2020","Nov_2020"
"3174031003","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG",547,8,"Nov","2020","Nov_2020"
"3174081005","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PENGADEGAN",178,1,"Nov","2020","Nov_2020"
"3175061003","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN",868,14,"Nov","2020","Nov_2020"
"3172011001","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN",896,18,"Nov","2020","Nov_2020"
"3174101001","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN",254,4,"Nov","2020","Nov_2020"
"3171071004","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN",564,13,"Nov","2020","Nov_2020"
"3174071008","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN",168,0,"Nov","2020","Nov_2020"
"3171011004","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN",343,9,"Nov","2020","Nov_2020"
"3171011003","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO UTARA",191,3,"Nov","2020","Nov_2020"
"3174101004","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN",321,5,"Nov","2020","Nov_2020"
"3174101003","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA",462,2,"Nov","2020","Nov_2020"
"3175081002","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI",268,6,"Nov","2020","Nov_2020"
"3173031008","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA",140,0,"Nov","2020","Nov_2020"
"3175011001","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU",311,11,"Nov","2020","Nov_2020"
"3175021002","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR",379,5,"Nov","2020","Nov_2020"
"3172011005","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PLUIT",425,9,"Nov","2020","Nov_2020"
"3175071002","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU",656,14,"Nov","2020","Nov_2020"
"3175071004","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA",641,16,"Nov","2020","Nov_2020"
"3175071007","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI",337,13,"Nov","2020","Nov_2020"
