X,Y,OBJECT_ID,KODE_DESA,DESA,KODE,PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,Nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,POSITIF,Meninggal,Month,Year,Month_Year
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,303,9,Oct,"2020",Oct_2020
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,355,10,Nov,"2020",Nov_2020
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,429,11,Dec,"2020",Dec_2020
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,639,14,Jan,"2021",Jan_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,858,16,Feb,"2021",Feb_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,994,19,Mar,"2021",Mar_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,1034,23,Apr,"2021",Apr_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,1070,25,May,"2021",May_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,1410,26,Jun,"2021",Jun_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,1923,34,Jul,"2021",Jul_2021
-3621756.03928446,690586.253266454,25402,"3171031008",UTAN PANJANG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,37531,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,1954,36,Aug,"2021",Aug_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,3,2,Mar,"2020",Mar_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,7,3,Apr,"2020",Apr_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,8,2,May,"2020",May_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,16,2,Jun,"2020",Jun_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,42,3,Jul,"2020",Jul_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,72,3,Aug,"2020",Aug_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,161,5,Sep,"2020",Sep_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,261,5,Oct,"2020",Oct_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,379,5,Nov,"2020",Nov_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,577,5,Dec,"2020",Dec_2020
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,907,9,Jan,"2021",Jan_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1261,11,Feb,"2021",Feb_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1509,14,Mar,"2021",Mar_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1614,14,Apr,"2021",Apr_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,1691,19,May,"2021",May_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,2174,23,Jun,"2021",Jun_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,3234,44,Jul,"2021",Jul_2021
-3617988.55588974,685152.141674308,25587,"3175021002",PISANGAN TIMUR,317502,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,50332,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,3329,46,Aug,"2021",Aug_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,0,0,Mar,"2020",Mar_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,2,0,Apr,"2020",Apr_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,8,2,May,"2020",May_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,21,2,Jun,"2020",Jun_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,46,2,Jul,"2020",Jul_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,139,4,Aug,"2020",Aug_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,217,4,Sep,"2020",Sep_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,264,4,Oct,"2020",Oct_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,355,5,Nov,"2020",Nov_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,541,7,Dec,"2020",Dec_2020
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,769,12,Jan,"2021",Jan_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,945,14,Feb,"2021",Feb_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1021,15,Mar,"2021",Mar_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1076,16,Apr,"2021",Apr_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1140,18,May,"2021",May_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1480,24,Jun,"2021",Jun_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,2156,38,Jul,"2021",Jul_2021
-3616463.31069423,696961.768030683,25443,"3172031004",RAWA BADAK UTARA,317203,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,43557,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,2230,41,Aug,"2021",Aug_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,2,0,Mar,"2020",Mar_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,19,3,Apr,"2020",Apr_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,22,3,May,"2020",May_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,40,5,Jun,"2020",Jun_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,87,5,Jul,"2020",Jul_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,109,5,Aug,"2020",Aug_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,217,7,Sep,"2020",Sep_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,320,9,Oct,"2020",Oct_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,438,12,Nov,"2020",Nov_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,573,15,Dec,"2020",Dec_2020
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,844,18,Jan,"2021",Jan_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1018,23,Feb,"2021",Feb_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1169,28,Mar,"2021",Mar_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1278,28,Apr,"2021",Apr_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1345,29,May,"2021",May_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,1743,30,Jun,"2021",Jun_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,2716,40,Jul,"2021",Jul_2021
-3630261.26022772,688141.768976666,25469,"3173021005",TANJUNG DUREN SELATAN,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,30306,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,2781,46,Aug,"2021",Aug_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,2,0,Mar,"2020",Mar_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,7,1,Apr,"2020",Apr_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,12,2,May,"2020",May_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,16,2,Jun,"2020",Jun_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,28,2,Jul,"2020",Jul_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,43,3,Aug,"2020",Aug_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,113,4,Sep,"2020",Sep_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,214,5,Oct,"2020",Oct_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,306,8,Nov,"2020",Nov_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,412,10,Dec,"2020",Dec_2020
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,665,10,Jan,"2021",Jan_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,934,16,Feb,"2021",Feb_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,1155,17,Mar,"2021",Mar_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,1243,20,Apr,"2021",Apr_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,1326,22,May,"2021",May_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,1885,24,Jun,"2021",Jun_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3126,35,Jul,"2021",Jul_2021
-3630710.69481707,692134.062642173,25470,"3173021006",JELAMBAR BARU,317302,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,46743,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3212,40,Aug,"2021",Aug_2021
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3,1,Mar,"2020",Mar_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,18,4,Apr,"2020",Apr_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30,5,May,"2020",May_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,47,5,Jun,"2020",Jun_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,61,5,Jul,"2020",Jul_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,119,6,Aug,"2020",Aug_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,191,7,Sep,"2020",Sep_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,257,7,Oct,"2020",Oct_2020
-3621913.7315699,691534.679080854,25396,"3171031002",KEBON KOSONG,317103,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,37472,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,345,7,Nov,"2020",Nov_2020
